,job_title,company,location,job_desc,skills
314,Core Framework Sr. Java Deveoper- Pune - AVP/C12,Citi," Pune, Maharashtra, India ","About the job
Job Id: 22578839




About Frameworks




A software framework for developing all Risk applications developed by Institutional Client Group(ICG). The CitiRisk Core framework provides applications a consistent implementation for common features and functionalities using a common technology stack, increased transparency to regulators and senior management, faster time-to-market for new products and features, reduced maintenance costs, improved quality, reuse of common components, consistent interpretation of logic and data and collaborative effort across ICG teams.




Job Description




Full Stack Senior developer for Reporting Service




Experience




8-12 Years of experience




Job Level




C-12




Mandatory Qualifications:




Bachelor’s degree in Computer Science, Information Technology, or related field preferred.
Experience in Core Java, multithreading, data structures, algorithms, Annotations, Generics
Dependency Injection using Spring/Google Guice, AOP, Data/Java Bean validation, in-memory java object caching,
Experience in Micro Services, Containers such as Dockers, Cloud platforms like AWS, Google Cloud.
Strong experience on Spark and other BigData technologies
NoSQL DB handling in java specifically MongoDB, XML and document handling in Java, Messaging JMS, ORM in Java (Hibernate/ iBatis etc), Json – Formats and Parsers, Batch/Scheduling frameworks (Spring Batch, Quartz), Unit testing – Junit, jmock/mockito.
Hands on knowledge of Linux/Unix
Familiar with standard SDLC and Agile processes, OOAD, UML, TDD, DDD.




Desirable Qualifications:




Experience in writing common services/libraries/toolkits that are used by other applications
Any Experience in Python / Scala / any other programming language.
Ability to prioritize and manage schedules under tight, fixed deadlines
Ability to produce professional, technically-sound solutions.
Strong writing, communication, time-management, decision-making, and basic task organization skills.
Experience in system design based on given constraints and goals.
Knowledge of multiple back-end languages (e.g. Java, Scala or Python) and JavaScript frameworks (e.g. Angular, React, Node.js)
Experience in technically managing a small team of developers.
Expertise in design, development, performance tuning, troubleshooting and deployment.




Work Location:




Pune, India




Citi is today´s pre-eminent financial services company and was built to create a highly diversified financial services company that could act as one to deliver solutions to clients throughout the world.




With the most diverse array of products and the greatest distribution capacity of any financial firm in the world, our employees manage 200 million customer accounts across six continents in more than 100 countries.




To learn more about Citi, visit us on the Web at http://www.citigroup.com/citi/.




-------------------------------------------------




Job Family Group:




Technology




-------------------------------------------------




Job Family:




Applications Development




------------------------------------------------------




Time Type:




Full time




------------------------------------------------------




Citi is an equal opportunity and affirmative action employer.




Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.




Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.




View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.




View the EEO Policy Statement.




View the Pay Transparency Posting","['Core Java', 'Domain-Driven Design (DDD)', 'Generic Programming', 'Guice', 'Java', 'Multithreading', 'OOAD', 'Scala', 'Systems Design', 'Unified Modeling Language (UML)']"
315,Core Framework Sr. Java Deveoper- Pune - AVP/C12,Citi," Pune, Maharashtra, India ","About the job
Job Id: 22578839




About Frameworks




A software framework for developing all Risk applications developed by Institutional Client Group(ICG). The CitiRisk Core framework provides applications a consistent implementation for common features and functionalities using a common technology stack, increased transparency to regulators and senior management, faster time-to-market for new products and features, reduced maintenance costs, improved quality, reuse of common components, consistent interpretation of logic and data and collaborative effort across ICG teams.




Job Description




Full Stack Senior developer for Reporting Service




Experience




8-12 Years of experience




Job Level




C-12




Mandatory Qualifications:




Bachelor’s degree in Computer Science, Information Technology, or related field preferred.
Experience in Core Java, multithreading, data structures, algorithms, Annotations, Generics
Dependency Injection using Spring/Google Guice, AOP, Data/Java Bean validation, in-memory java object caching,
Experience in Micro Services, Containers such as Dockers, Cloud platforms like AWS, Google Cloud.
Strong experience on Spark and other BigData technologies
NoSQL DB handling in java specifically MongoDB, XML and document handling in Java, Messaging JMS, ORM in Java (Hibernate/ iBatis etc), Json – Formats and Parsers, Batch/Scheduling frameworks (Spring Batch, Quartz), Unit testing – Junit, jmock/mockito.
Hands on knowledge of Linux/Unix
Familiar with standard SDLC and Agile processes, OOAD, UML, TDD, DDD.




Desirable Qualifications:




Experience in writing common services/libraries/toolkits that are used by other applications
Any Experience in Python / Scala / any other programming language.
Ability to prioritize and manage schedules under tight, fixed deadlines
Ability to produce professional, technically-sound solutions.
Strong writing, communication, time-management, decision-making, and basic task organization skills.
Experience in system design based on given constraints and goals.
Knowledge of multiple back-end languages (e.g. Java, Scala or Python) and JavaScript frameworks (e.g. Angular, React, Node.js)
Experience in technically managing a small team of developers.
Expertise in design, development, performance tuning, troubleshooting and deployment.




Work Location:




Pune, India




Citi is today´s pre-eminent financial services company and was built to create a highly diversified financial services company that could act as one to deliver solutions to clients throughout the world.




With the most diverse array of products and the greatest distribution capacity of any financial firm in the world, our employees manage 200 million customer accounts across six continents in more than 100 countries.




To learn more about Citi, visit us on the Web at http://www.citigroup.com/citi/.




-------------------------------------------------




Job Family Group:




Technology




-------------------------------------------------




Job Family:




Applications Development




------------------------------------------------------




Time Type:




Full time




------------------------------------------------------




Citi is an equal opportunity and affirmative action employer.




Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.




Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.




View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.




View the EEO Policy Statement.




View the Pay Transparency Posting","['Core Java', 'Domain-Driven Design (DDD)', 'Generic Programming', 'Guice', 'Java', 'Multithreading', 'OOAD', 'Scala', 'Systems Design', 'Unified Modeling Language (UML)']"
316,Senior Application Security Engineer,Agoda," Lucknow, Uttar Pradesh, India ","About the job
About Agoda




Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.




Get to Know our Team: 




The Security Department oversees security, compliance, GRC, and security operations for all Agoda. We are vigilant in ensuring there is no breach or vulnerability threatening our company or endangering our employees in order to keep Agoda safe and protected. This would be a great challenge for those who want to work with the best technology in a dynamic and advanced environment.




The Opportunity:




You will be working in a fast paced DevOps environment where code change happens at a rapid speed and where it is paramount to control security testing into a continuous deployment/integration flow.




In this Role, you’ll get to:




Play a lead role in developing and designing application-level security controls and standards.
Perform application security design reviews against new products and services.
Track and prioritize all security issues.
Build internal security tools that help fix security problems at scale.
Perform code review and drive remediation of discovered issues.
Enable automated security testing at scale to measure vulnerability, and report on risk across all microservice, web and mobile platforms.
Execute security tests on thousands of servers which are spread across on-premise and public cloud data centers.




What you’ll Need to Succeed:




Strong foundations in software engineering.
Minimum of 7 years of technical experience with any combination of the following: threat modeling experience, secure coding, identity management and authentication, software development, cryptography, system administration and network security.
Minimum 2 years experience with Software Development Life Cycle in one or more languages (Rust, Python, Go, Nodejs, etc.)
Minimum 1 year experience with public/private cloud environments (Openshift, Rancher, K8s, AWS, GCP, Azure, etc.)
Experience in running assessments using OWASP MASVS and ASVS
Working knowledge on exploiting and fixing application vulnerabilities
Strong background in threat modeling
In-depth knowledge of common web application vulnerabilities (i.e. OWASP Top 10)
Familiarity with automated dynamic scanners, fuzzers, and proxy tools
An analytical mind for problem solving, abstract thought, and offensive security tactics
Highly effective communication skills, in both verbal and written forms, to effectively convey technical and non-technical concepts to a wide variety of audiences
Relocation package is provided in case you prefer to relocate to Bangkok, Thailand. Our benefits are…
Hybrid Working Model
WFH Set Up Allowance
30 Days of Remote Working from anywhere globally every year
Employee discount for accommodation globally
Global team of 90+ nationalities
40+ offices and 25+ countries
Annual CSR / Volunteer Time off
Benevity Subscription for employee donations
Volunteering opportunities globally
Free Headspace subscription
Free Odilo & Udemy subscriptions
Access to Employee Assistance Program (third party for personal and workplace support)
Enhanced Parental Leave
Life, TPD & Accident Insurance




#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #dusseldorf #dortmund #essen #Bremen #leipzig #dresden #hanover #nuremberg #athens #hongkong #budapest #jakarta #bali #dublin #telaviv #jerusalem #milan #rome #venice #florence #naples #turin #palermo #bologna #tokyo #osaka #yokohama #nagoya #okinawa #fukuoka #sapporo #kualalumpur #malta #amsterdam #oslo #manila #warsaw #krakow #bucharest #doha #alrayyan #moscow #saintpetersburg #riyadh #jeddah #mecca #medina #singapore #capetown #johannesburg #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #dubai #abudhabi #sharjah #london #manchester #liverpool #edinburgh #kiev #hcmc #hanoi #amsterdam #bucharest #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #Hyderabad #bangalore #Mumbai #Bengaluru #Chennai #Kolkata #Lucknow #bandung #yokohama #nagoya #okinawa #fukuoka #IT #4




Equal Opportunity Employer




At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.




We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .




To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.


","['Software Development', 'Application Security', 'Authentication', 'Cryptography', 'OWASP', 'Security Controls', 'System Administration', 'Threat Modeling', 'Vulnerability', 'Vulnerability Assessment']"
317,Sr. Systems Engineer - NodeJs (2-3 years) - Mangalore,Infosys," Mangaluru, Karnataka, India ","About the job
Primary skills:UI & Markup Language->NodeJS

A day in the life of an Infoscion

As part of the Infosys Delivery team, you will work on implementing designs, developing high quality programs and systems, partnering with our clients to ensure high quality deliverables.
You will create technical artifacts and be the first point of contact in responding to production issues and conducting any technical analysis to arrive at solutions
You will share your learnings from projects through knowledge management initiatives and leverage knowledge from other projects to drive high efficiency and effectiveness
You will be a key contributor to building efficient programs/systems and if you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you!
Advanced conceptual understanding of at least one Programming Language
Advanced conceptual understanding of one database and one Operating System
Understanding of Software Engineering with practice in at least one project
Ability to contribute in medium to complex tasks independently
Exposure to Design Principles and ability to understand Design Specifications independently
Ability to run Test Cases and scenarios as per the plan
Ability to accept and respond to production issues and coordinate with stake holders
Good understanding of SDLC
Analytical abilities
Logical thinking
Awareness of latest technologies and trends","['Software Development', 'Critical Thinking', 'Databases', 'Design Specifications', 'Operating Systems', 'Programming', 'Programming Languages', 'Technical Analysis', 'Test Cases', 'User Interface Design']"
318,Senior Software Engineer,Hexagon Asset Lifecycle Intelligence," Hyderabad, Telangana, India ","About the job
Responsibilities

With the Domain and Produt Knowledge, explore different workflows in order to unearth issues in the Product.
Estimate, prioritize, plan and coordinate testing activities.
Understanding product requirements, establishing the test strategies, writing test plans, automating the test scenarios, providing technical documentation and continuously improving the test coverage both through automation and manual test plans.
Independently contribute to the product testing with minimal guidance and provide technical support to other team members.
Work with a global team in a SCRUM environment.


Educational Qualifications

B.Tech or M.Tech in GIS/Remote Sensing/Geoinformatics

Overview

Seeking a highly motivated individual to work in Geospatial product Quality Assurance having skills to work in distributed scrum teams. Should have a strong hold in the Software Testing & Software Quality Assurance Processes and strive for continuous improvement.

Skills Required

Strong Domain Knowledge
Knowledge on ERDAS IMAGINE
Hands on experience in Coded UI, Selenium
Exposure to C#, Python
Working experience in JENKINS
Knowledge of SCRUM
Good analytical and problem solving skills


Diversity Statement

At Hexagon, we believe that diverse and inclusive teams are critical to the success of our people and our business. Everyone is welcome—as an inclusive workplace, we do not discriminate. In fact, we embrace differences and are fully committed to creating equal opportunities, an inclusive environment, and fairness for all.","['Analytical Skills', 'Problem Solving', 'Software Development', 'Software Testing', 'Test Automation', 'Product Testing', 'Technical Documentation', 'Test Coverage', 'Test Scenarios', 'User Interface Design']"
319,Senior .NET Developer,EPAM Anywhere," Delhi, Delhi, India ","About the job
We are looking for .NET developers with strong AWS/Azure or Angular/React knowledge.

We would be happy to consider your applications if you are willing to join EPAM Anywhere by 15 April 2023 inclusively. Applications with later onboarding dates will not be considered.

We are looking for the candidates with 5+ years of experience.

Are you a tech professional looking for remote work in a global setting? If yes, this job is for you.

Welcome to EPAM Anywhere - a global job platform offering remote work opportunities in the technology sector. Join us to build a career around your lifestyle working on modern projects for global brands and exciting startups.

Currently, we are looking for a remote Senior .NET Developer to join our team.

Responsibilities


Implementation of the new features
Design options proposal
Extension of the existing modules and supervising other team members.
The candidate should be ready to discuss technical aspects of the implementation and provide status to the customer on daily stand-ups.


Requirements


3+ years production experience in .NET and SQL
Hands-on experience with JS-based front-end solutions (preferable React)
Experience in designing both Business and Data Layers of the applications from the scratch
Understanding of backward-compatible approaches


Nice to have


ReactJS


We offer


Insurance Coverage
Paid Leaves – including maternity, bereavement, paternity, and special COVID-19 leaves.
Financial assistance for medical crisis
Retiral Benefits – VPF and NPS
Customized Mindfulness and Wellness programs
EPAM Hobby Clubs
Hybrid Work Model
Soft loans to set up workspace at home
Stable workload
Relocation opportunities with ‘EPAM without Borders’ program
Certification trainings for technical and soft skills
Access to unlimited LinkedIn Learning platform
Access to internal learning programs set up by world class trainers
Community networking and idea creation platforms
Mentorship programs
Self-driven career progression tool


This is a remote position and we welcome applications from anywhere in India

Once you apply, you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening, be able to monitor your application statuses, and enjoy a faster job application process.

We accept CVs only in English.

Please note that even though you are applying for this position, you may be offered other projects to join within EPAM Anywhere.

EPAM Anywhere is a part of EPAM Systems, Inc. (NYSE: EPAM). Since 1993, EPAM has leveraged its advanced software engineering heritage to become the foremost global digital transformation services provider.

","['.NET Framework', 'Angular', 'Employee Benefits', 'Front-End Development', 'JavaScript', 'Learning', 'Microsoft Azure', 'React.js', 'SQL', 'Wellness Programs']"
320,Java Developer,Verizon," Chennai, Tamil Nadu, India ","About the job
Job # 617751




When you join Verizon




Verizon is one of the world’s leading providers of technology and communications services, transforming the way we connect across the globe. We’re a diverse network of people driven by our shared ambition to shape a better future. Here, we have the ability to learn and grow at the speed of technology, and the space to create within every role. Together, we are moving the world forward – and you can too. Dream it. Build it. Do it here.




What you’ll be doing...




The work you'll be doing is to support mission-critical applications within Verizon which is hosted in the Verzon.com website for the access by the Customers in Internet. You will be enhancing the customer experience and building a world class solution. Under the mentorship of a technical manager who would be supporting you on delivery, you will also work as a team member on various projects and mentor junior resources. You will help develop, implement and maintain this important application. You would be supporting the Ordering application which serves the customers for ordering their Telecommunication products. You will be supporting the delivery of product & features in that application from inception till production monitoring and driving incremental value with enhancements.




Designing, developing and maintaining applications and databases by evaluating client needs, analyzing requirements and developing software systems.
Testing and coordinating all user interfaces changes of Responsive Web Design.
Executing full software development life cycle (SDLC) – concept, design, build, deploy, test, release and support.
Ensuring application development sprint cycle is on track and adjusting the plan to meet release timelines.
Acting independently, at the same time displaying excellent collaboration within and between various teams.
Understanding the domain knowledge and adapting to an agile environment.
Managing the display of contents in the webpages through the content management systems.
Building reusable code and libraries for future use in front end and back-end technologies.
Mentoring junior developers in the team and leading them to deliver on projects.




Where you'll be working...




In this hybrid role, you'll have a defined work location that includes work from home and assigned office days set by your manager.




What we’re looking for...




You’ll Need To Have




Bachelor’s degree or four or more years of work experience.
Four or more years of relevant work experience.
Experience in Java/J2EE, Angular 2, Spring, Spring boot, and Microservices,UI: Javascript, Servlet, Angular and React, Kubernetes and dockers, Web Services: WSDL, XML, SOAP, Log4j.
Experience in DB SQLs, MS-SQL Server and Oracle.
Experience in SDLC and Agile Development.
Experience with GIT, Jenkins, One antifactory, Kibana etc.
Knowledge of monitoring tools like New Relic, CatchPoint, SRE.




Even better to have one or more of the following:




Master’s degree or MCA / MBA.
Knowledge on Microservices (Spring boot) Technologies, AWS Cloud technology.
Knowledge of UI framework.
Knowledge on OWASP rules and mitigate security vulnerabilities using security tools like Fortify, Sonar cube, Black duck etc.
Knowledge of Unit testing framework like JUnit, Mokito.
Knowledge of Agile and DevOps tools and technologies.




If Verizon and this role sound like a fit for you, we encourage you to apply even if you don’t meet every “even better” qualification listed above.




Diversity & Inclusion




We're proud to be an equal opportunity employer. At Verizon, we know that diversity makes us stronger. We are committed to a collaborative, inclusive environment that encourages authenticity and fosters a sense of belonging. We strive for everyone to feel valued, connected, and empowered to reach their potential and contribute their best. Check out our diversity and inclusion page to learn more.




COVID-19 Vaccination Requirement




Please note, in countries where there is a COVID-19 related government order or rule, Verizon is required to ensure that all employees accessing our workplace comply with these mandatory requirements. If you work in one of these locations, you will be required to provide us with your vaccination status prior to joining. If this, or any other COVID related requirement applies in your location, we will notify you about this before you start work.




Job Family: TEC




Business Unit: VZBIN","['Angular', 'Jakarta EE', 'Kubernetes', 'Log4j', 'Microservices', 'SOAP', 'Servlets', 'Spring Boot', 'Web Services Description Language (WSDL)', 'XML']"
321,Senior Developer - Middleware,Jaguar LandRover," Bengaluru, Karnataka, India ","About the job

About JLR:

Innovative. Trusted. Pioneering. These three qualities have always summed up Jaguar Land Rover. They have been encapsulated within the performance, luxury and excellence of all our products. They are what every person working for us lives and breathes. From creating intelligent hybrids to building driverless vehicles, evolving existing technologies to discovering new energy storage, our ambition for the future of our vehicles and the industry beyond is endless.




Brief Description about the role:

Software is at the heart of some of the most complex electrical/electronic engineering we do. The Senior Developer - Middleware shall be expert in development of middleware for IVI/Cluster/Telematics software platform based on Android/Linux/QNX. Should have strong knowledge of key OS internals like startup/shutdown, Video subsystem, Audio Management, Sensor integration, Vehicle signal handling etc., As part of the role, Senior Developer shall be responsible for defining end-end interface definitions and designs, Lifecycle management, requirement analysis, system design modelling using UML etc. Senior Developer shall work closely with several stakeholders to guide products from conception to launch. As part of the high performance team, you will bridge the technical and business worlds as you design vehicles that our customers aspire. You'll work with some of the most talented team of engineers. As an Senior Developer, you will be an integral part of shaping JLR’s next generation vehicle programs. In this role, you will contribute to the mission of delivering most innovative software solutions. You will be part of the team that drive product strategy and collaborate closely with engineering development and cross-functional teams to define and deliver on the next vehicle programs. Join us in this pioneering area, and it will be your ideas and expertise setting the benchmark for automotive innovation across the globe.




Expected Experience/Expertise:

Strong knowledge of multiple layers of Linux/Android/QNX operating system and
Should have experience in design and development of middleware components for IVI/Cluster/Telematics unit
Should have experience in OOPs concept and design patterns
Should have experience in modelling languages like UML/SySML
Good understanding of design tools such as Enterprise Architect, Rhapsody etc.,
Should expertise multiple domains like startup/shutdown, fastboot, audio, multimedia , HMI, sensor integration, SOTA etc.,
Desirable to have experience in development of cluster/ivi HMI using framework like Kanzi
Should be experienced in design and implementation of interfaces based on IDL
Should have understanding of key automotive IVI KPIs and how these can be achieved in Linux/Android/QNX based system
Automotive experience in Inter and Intra ECU IPC communications is necessary
Knowledge and experience in Service Oriented Architecture (SOA) will be added advantage
Good knowledge of the software and hardware interactions for the area of expertise
Sound understanding of the system interactions
Basic understanding of Agile software development and ALM tools such as JIRA is desirable
Should be able to guide team/partners to deliver the feature by co-ordinating with all stakeholders
Always should be up to date with latest innovations and technological trends of the industry




Key responsibilities of the role will include:

Management of functional and Non function requirements for the assigned functional area
Definition of high-level design (HLD) and System interactions for the defined uses cases
Identification of the software components and assign requirements to each component
Definition of quality attributes for subsystem realising functional area of expertise
Definition of acceptance test cases for the area of expertise
Resolve technical challenges faced in responsible areas




Experience:

A minimum of 5+years of experience in any of the chosen automotive domains
Should have worked in a complex onboard automotive project owning the responsibility for design and implementation
Detailed working knowledge of Agile scrum methodologies and continuous S/W integration are essential.
Familiarity with ASIL and ISO26262 standards.
Working knowledge of QNX and LINUX operating systems
Expertise in any of design tools preferably Enterprise Architect
Strong understanding of software design and architectural patterns




Main Responsibilities:

Define requirements and use cases
Define high level architecture and assign requirements to software components
Define quality attributes of the system for the team to deliver against
Technically provide assistance team or partner for delivering the feature into multiple carlines
Always strive to optimise the design considering end user and cost




Essential:

Bachelor’s degree in Computer Science OR Electronics & Telecommunication OR Electrical Engineering related technical field OR equivalent
A minimum of 5 years of experience in Automotive industry (preferably in automotive embedded S/W)
Ability to build and drive high performing software teams and work in close partnership with product, architecture and business leadership to achieve optimum degree of integration and operational synergy
Good overall knowledge of Android, Linux, C/C++
Experience with Embedded System Engineering
Experience with Resource management and Performance optimization
Experience doing Gap Analysis (Requirements vs Implementation)
Functional knowledge of automotive product development methodology
A thorough understanding of quality engineering methodologies and tools
A thorough understanding of the S/W development life cycle with respect to diagnostics compliance and delivery
A proven record for the collaboration of direct and indirect teams to deliver a feature into production




Desirable:

Working knowledge of a S/W intensive complex JLR program involving multiple suppliers and stakeholders in Bangalore and world-wide
Track record of challenging the status quo and driving continuous improvements to improve S/W quality, and time-to-market
Experience with giving technical guidance to a team of Technical SW experts and SW Architects (India, Germany, UK, US)
High quality awareness, Automotive SPICE, CMM
Be self-directed to create innovative and alternative solutions
Experience of working in ASPICE accredited automotive S/W T1 or Services company
Ability to deliver presentations and efficiently communicate to senior executives both internally and externally","['Software Development', 'Android', 'C++', 'Design Patterns', 'Engine Control Unit (ECU)', 'Linux', 'Middleware', 'Software Design', 'Unified Modeling Language (UML)']"
322,TCS Hiring For Java Springboot,Tata Consultancy Services," Bengaluru, Karnataka, India ","About the job

Greetings from TCS !!!

Relevant Experience (Yrs) : 7-13

Role: Java Springboot

Location - Pune /Mumbai /Chennai/Bangalore/BBSR




TCS Eligibility Criteria:




Must-Have

experience with in application design, Development, Migration work
Hands on experience on working on web frameworks – Spring, struts, springMVC,
Working experience in Java buld tools – Maven, Tomcat
2-3 working years of experience on Java EE components – Servlets, EJB, JSP (Java server pages)
Knowledge of Web technologies – CSS, HTML, JQuery, Javascript
Java Testing tools – JUnit, Selenium
CI/CD, SonarQube
Code version control – Knowledge of GitHub
Java Application Containers – Jboss, weblogic, websphere




Good-to-Have

Knowledge of Agile and Waterfall delivery methodology
Excellent communication skills
Have lead min two consulting assignments in area of application migration or technical remediation","['Enterprise JavaBeans (EJB)', 'JUnit', 'Java', 'JavaScript', 'JavaServer Pages (JSP)', 'Servlets', 'Spring Boot', 'Spring MVC', 'Struts', 'Tomcat']"
323,TCS Hiring For Java Springboot,Tata Consultancy Services," Bengaluru, Karnataka, India ","About the job

Greetings from TCS !!!

Relevant Experience (Yrs) : 7-13

Role: Java Springboot

Location - Pune /Mumbai /Chennai/Bangalore/BBSR




TCS Eligibility Criteria:




Must-Have

experience with in application design, Development, Migration work
Hands on experience on working on web frameworks – Spring, struts, springMVC,
Working experience in Java buld tools – Maven, Tomcat
2-3 working years of experience on Java EE components – Servlets, EJB, JSP (Java server pages)
Knowledge of Web technologies – CSS, HTML, JQuery, Javascript
Java Testing tools – JUnit, Selenium
CI/CD, SonarQube
Code version control – Knowledge of GitHub
Java Application Containers – Jboss, weblogic, websphere




Good-to-Have

Knowledge of Agile and Waterfall delivery methodology
Excellent communication skills
Have lead min two consulting assignments in area of application migration or technical remediation","['Enterprise JavaBeans (EJB)', 'JUnit', 'Java', 'JavaScript', 'JavaServer Pages (JSP)', 'Servlets', 'Spring Boot', 'Spring MVC', 'Struts', 'Tomcat']"
324,TCS Hiring For Java Springboot,Tata Consultancy Services," Bengaluru, Karnataka, India ","About the job

Greetings from TCS !!!

Relevant Experience (Yrs) : 7-13

Role: Java Springboot

Location - Pune /Mumbai /Chennai/Bangalore/BBSR




TCS Eligibility Criteria:




Must-Have

experience with in application design, Development, Migration work
Hands on experience on working on web frameworks – Spring, struts, springMVC,
Working experience in Java buld tools – Maven, Tomcat
2-3 working years of experience on Java EE components – Servlets, EJB, JSP (Java server pages)
Knowledge of Web technologies – CSS, HTML, JQuery, Javascript
Java Testing tools – JUnit, Selenium
CI/CD, SonarQube
Code version control – Knowledge of GitHub
Java Application Containers – Jboss, weblogic, websphere




Good-to-Have

Knowledge of Agile and Waterfall delivery methodology
Excellent communication skills
Have lead min two consulting assignments in area of application migration or technical remediation","['Enterprise JavaBeans (EJB)', 'JUnit', 'Java', 'JavaScript', 'JavaServer Pages (JSP)', 'Servlets', 'Spring Boot', 'Spring MVC', 'Struts', 'Tomcat']"
325,TCS Hiring For Java Springboot,Tata Consultancy Services," Bengaluru, Karnataka, India ","About the job

Greetings from TCS !!!

Relevant Experience (Yrs) : 7-13

Role: Java Springboot

Location - Pune /Mumbai /Chennai/Bangalore/BBSR




TCS Eligibility Criteria:




Must-Have

experience with in application design, Development, Migration work
Hands on experience on working on web frameworks – Spring, struts, springMVC,
Working experience in Java buld tools – Maven, Tomcat
2-3 working years of experience on Java EE components – Servlets, EJB, JSP (Java server pages)
Knowledge of Web technologies – CSS, HTML, JQuery, Javascript
Java Testing tools – JUnit, Selenium
CI/CD, SonarQube
Code version control – Knowledge of GitHub
Java Application Containers – Jboss, weblogic, websphere




Good-to-Have

Knowledge of Agile and Waterfall delivery methodology
Excellent communication skills
Have lead min two consulting assignments in area of application migration or technical remediation","['Enterprise JavaBeans (EJB)', 'JUnit', 'Java', 'JavaScript', 'JavaServer Pages (JSP)', 'Servlets', 'Spring Boot', 'Spring MVC', 'Struts', 'Tomcat']"
326,TCS Hiring For Java Springboot,Tata Consultancy Services," Bengaluru, Karnataka, India ","About the job

Greetings from TCS !!!

Relevant Experience (Yrs) : 7-13

Role: Java Springboot

Location - Pune /Mumbai /Chennai/Bangalore/BBSR




TCS Eligibility Criteria:




Must-Have

experience with in application design, Development, Migration work
Hands on experience on working on web frameworks – Spring, struts, springMVC,
Working experience in Java buld tools – Maven, Tomcat
2-3 working years of experience on Java EE components – Servlets, EJB, JSP (Java server pages)
Knowledge of Web technologies – CSS, HTML, JQuery, Javascript
Java Testing tools – JUnit, Selenium
CI/CD, SonarQube
Code version control – Knowledge of GitHub
Java Application Containers – Jboss, weblogic, websphere




Good-to-Have

Knowledge of Agile and Waterfall delivery methodology
Excellent communication skills
Have lead min two consulting assignments in area of application migration or technical remediation","['Enterprise JavaBeans (EJB)', 'JUnit', 'Java', 'JavaScript', 'JavaServer Pages (JSP)', 'Servlets', 'Spring Boot', 'Spring MVC', 'Struts', 'Tomcat']"
327,TCS Hiring For Java Springboot,Tata Consultancy Services," Bengaluru, Karnataka, India ","About the job

Greetings from TCS !!!

Relevant Experience (Yrs) : 7-13

Role: Java Springboot

Location - Pune /Mumbai /Chennai/Bangalore/BBSR




TCS Eligibility Criteria:




Must-Have

experience with in application design, Development, Migration work
Hands on experience on working on web frameworks – Spring, struts, springMVC,
Working experience in Java buld tools – Maven, Tomcat
2-3 working years of experience on Java EE components – Servlets, EJB, JSP (Java server pages)
Knowledge of Web technologies – CSS, HTML, JQuery, Javascript
Java Testing tools – JUnit, Selenium
CI/CD, SonarQube
Code version control – Knowledge of GitHub
Java Application Containers – Jboss, weblogic, websphere




Good-to-Have

Knowledge of Agile and Waterfall delivery methodology
Excellent communication skills
Have lead min two consulting assignments in area of application migration or technical remediation","['Enterprise JavaBeans (EJB)', 'JUnit', 'Java', 'JavaScript', 'JavaServer Pages (JSP)', 'Servlets', 'Spring Boot', 'Spring MVC', 'Struts', 'Tomcat']"
